dependent_id,employee_id,first_name,last_name,relationship,date_of_birth,gender,dependent_status
DP000747702,EE0007477,Zoe,Wilson,Child,2024-01-01,M,Active
DP000747801,EE0007478,Amara,Ibrahim,Spouse,1970-12-27,M,Active
DP000747901,EE0007479,Elena,Mensah,Spouse,1996-04-12,M,Active
DP000747902,EE0007479,Daniel,Mensah,Child,2022-10-16,F,Active
DP000748101,EE0007481,Naomi,Thomas,Domestic Partner,2006-12-12,F,Active
DP000748601,EE0007486,Jordan,Wilson,Child,2003-11-21,F,Active
DP000748602,EE0007486,Aaliyah,Wilson,Child,2015-04-21,F,Active
DP000748901,EE0007489,David,Kim,Child,2021-10-17,M,Active
DP000749301,EE0007493,Amara,Campbell,Child,2026-05-10,F,Active
DP000749302,EE0007493,Grace,Campbell,Child,2024-10-01,F,Active
DP000749601,EE0007496,Leah,Adams,Spouse,1986-07-25,F,Active
DP000749701,EE0007497,Omar,Thomas,Domestic Partner,1983-07-08,M,Active
DP000749702,EE0007497,Luis,Thomas,Child,2026-03-01,M,Active
DP000749703,EE0007497,Victor,Thomas,Child,2018-04-17,M,Active
DP000749901,EE0007499,Kevin,Brown,Domestic Partner,1990-10-15,M,Active
DP000749902,EE0007499,Luis,Brown,Child,2016-01-25,M,Active
DP000750001,EE0007500,Ethan,Hernandez,Domestic Partner,1989-01-12,F,Active
DP000750101,EE0007501,Elena,Walker,Child,2012-11-06,F,Active
DP000750102,EE0007501,Andre,Walker,Child,2017-03-29,M,Active
DP000750301,EE0007503,Chiamaka,Campbell,Spouse,1989-02-02,M,Active
DP000750501,EE0007505,Andre,Garcia,Domestic Partner,1966-01-13,F,Active
DP000750701,EE0007507,Zoe,Wilson,Spouse,1994-12-19,M,Active
DP000750702,EE0007507,David,Wilson,Child,2023-05-29,F,Active
DP000750703,EE0007507,Amara,Wilson,Child,2017-07-22,F,Active
DP000750801,EE0007508,Michael,Adams,Spouse,2004-03-21,F,Active
DP000750901,EE0007509,Angela,Patel,Domestic Partner,1975-12-14,M,Active
DP000750902,EE0007509,Luis,Patel,Child,2001-08-21,M,Active
DP000751001,EE0007510,Nia,Brown,Child,2003-03-14,M,Active
DP000751002,EE0007510,Noah,Brown,Child,2009-08-31,M,Active
DP000751101,EE0007511,Grace,Johnson,Domestic Partner,1966-06-12,M,Active
DP000751102,EE0007511,Amara,Johnson,Child,2011-03-08,F,Active
DP000751103,EE0007511,Ethan,Johnson,Child,2002-12-10,M,Active
DP000751301,EE0007513,Jordan,Johnson,Child,2007-04-14,M,Active
DP000751401,EE0007514,Elena,Patel,Spouse,1978-03-30,M,Active
DP000751402,EE0007514,Michael,Patel,Child,2000-09-17,F,Active
DP000751501,EE0007515,Nia,Taylor,Spouse,1993-01-06,F,Active
DP000751502,EE0007515,Angela,Taylor,Child,2019-01-14,M,Active
DP000751701,EE0007517,Priya,Brown,Child,2018-01-08,M,Active
DP000752101,EE0007521,Jordan,Mensah,Domestic Partner,1972-10-19,F,Active
DP000752301,EE0007523,Olivia,Wilson,Child,2003-08-23,F,Active
DP000752302,EE0007523,Angela,Wilson,Child,2021-10-24,M,Active
DP000752501,EE0007525,Olivia,Kim,Spouse,2007-03-04,M,Active
DP000752502,EE0007525,Amara,Kim,Child,2026-02-21,M,Active
DP000752601,EE0007526,Noah,Patel,Spouse,1969-09-28,F,Active
DP000752602,EE0007526,Jordan,Patel,Child,2023-06-05,M,Active
DP000752801,EE0007528,Nia,Lewis,Spouse,1990-12-31,M,Active
DP000752802,EE0007528,Jordan,Lewis,Child,2026-02-23,F,Active
DP000753001,EE0007530,Grace,Miller,Domestic Partner,1965-11-18,F,Active
DP000753002,EE0007530,Elena,Miller,Child,2016-01-14,F,Active
DP000753201,EE0007532,Jordan,Smith,Child,2025-03-11,M,Active
DP000753202,EE0007532,Luis,Smith,Child,2019-10-06,M,Active
DP000753301,EE0007533,Olivia,Martinez,Child,2024-11-04,M,Active
DP000753401,EE0007534,Michael,Smith,Child,2010-02-16,F,Active
DP000753402,EE0007534,Malik,Smith,Child,2006-10-25,M,Active
DP000753701,EE0007537,Kevin,Taylor,Spouse,1978-09-10,M,Active
DP000753702,EE0007537,Grace,Taylor,Child,2005-12-19,F,Active
DP000753801,EE0007538,Leah,Adeyemi,Spouse,1998-12-18,M,Active
DP000754101,EE0007541,Luis,Walker,Child,2025-02-15,M,Active
DP000754102,EE0007541,Priya,Walker,Child,2023-07-11,F,Active
DP000754201,EE0007542,Omar,Thomas,Spouse,1989-07-17,F,Active
DP000754202,EE0007542,Zoe,Thomas,Child,2015-03-24,M,Active
DP000754301,EE0007543,Luis,Thomas,Spouse,1994-07-19,M,Active
DP000754501,EE0007545,Elena,Martinez,Child,2024-05-20,F,Active
DP000754502,EE0007545,Carlos,Martinez,Child,2020-09-25,F,Active
DP000754601,EE0007546,Andre,Moore,Domestic Partner,1970-11-07,M,Active
DP000754602,EE0007546,Chiamaka,Moore,Child,2008-03-08,M,Active
DP000754901,EE0007549,Samuel,Campbell,Child,2005-02-20,F,Active
DP000755201,EE0007552,Michael,Okafor,Spouse,2001-10-02,F,Active
DP000755601,EE0007556,Kevin,Walker,Child,2021-11-13,M,Active
DP000755701,EE0007557,Zoe,Robinson,Child,2025-03-26,F,Active
DP000755702,EE0007557,Kevin,Robinson,Child,2017-02-17,F,Active
DP000755801,EE0007558,Elena,Smith,Spouse,1973-05-22,F,Active
DP000756001,EE0007560,Naomi,Mensah,Spouse,1999-01-18,M,Active
DP000756002,EE0007560,Kevin,Mensah,Child,2026-06-09,M,Active
DP000756003,EE0007560,Andre,Mensah,Child,2019-09-23,F,Active
DP000756201,EE0007562,Amara,Hernandez,Child,2022-11-27,F,Active
DP000756301,EE0007563,Aaliyah,Johnson,Spouse,2001-01-16,M,Active
DP000756302,EE0007563,Leah,Johnson,Child,2022-08-09,F,Active
DP000756303,EE0007563,David,Johnson,Child,2022-09-17,M,Active
DP000756501,EE0007565,Jordan,Miller,Child,2001-03-01,F,Active
DP000756502,EE0007565,Luis,Miller,Child,2001-02-18,F,Active
DP000756503,EE0007565,Nia,Miller,Child,2024-11-14,M,Active
DP000756801,EE0007568,Angela,Davis,Child,2021-03-12,M,Active
DP000756901,EE0007569,Victor,Chen,Spouse,1997-07-03,M,Active
DP000756902,EE0007569,Luis,Chen,Child,2020-06-22,M,Active
DP000756903,EE0007569,Elena,Chen,Child,2025-02-26,F,Active
DP000757101,EE0007571,Angela,Adeyemi,Child,2011-05-16,M,Active
DP000757401,EE0007574,Elena,Miller,Spouse,1966-11-16,M,Active
DP000757501,EE0007575,Naomi,Adams,Spouse,1981-05-11,M,Active
DP000757601,EE0007576,Sophia,Garcia,Spouse,1999-01-16,F,Active
DP000757801,EE0007578,Naomi,Mensah,Domestic Partner,1982-10-29,M,Active
DP000757802,EE0007578,Malik,Mensah,Child,2009-06-11,M,Active
DP000757803,EE0007578,Sophia,Mensah,Child,2020-12-06,F,Active
DP000757901,EE0007579,Zoe,Wilson,Domestic Partner,1962-04-11,F,Active
DP000758001,EE0007580,Isaiah,Wilson,Child,2006-06-08,M,Active
DP000758002,EE0007580,Olivia,Wilson,Child,2022-03-11,M,Active
DP000758201,EE0007582,Carlos,Robinson,Child,2024-10-24,F,Active
DP000758401,EE0007584,Priya,Ibrahim,Child,2021-12-21,M,Active
DP000758402,EE0007584,Leah,Ibrahim,Child,2024-04-14,F,Active
DP000758501,EE0007585,Jordan,Davis,Child,2025-10-14,M,Active
DP000758601,EE0007586,Jordan,Kim,Child,2006-12-13,F,Active
DP000758602,EE0007586,Priya,Kim,Child,2014-04-22,M,Active
DP000758701,EE0007587,Samuel,Adams,Spouse,1995-03-20,M,Active
DP000758702,EE0007587,Amara,Adams,Child,2012-02-13,F,Active
DP000758901,EE0007589,Ethan,Johnson,Child,2026-02-11,F,Active
DP000758902,EE0007589,Aaliyah,Johnson,Child,2020-05-24,M,Active
DP000759001,EE0007590,Amara,Mensah,Domestic Partner,1972-05-23,F,Active
DP000759101,EE0007591,Fatima,Brown,Child,2022-08-13,F,Active
DP000759102,EE0007591,Michael,Brown,Child,2014-04-23,M,Active
DP000759103,EE0007591,Naomi,Brown,Child,2000-04-26,F,Active
DP000759401,EE0007594,Malik,Davis,Child,2018-03-24,M,Active
DP000759402,EE0007594,Aaliyah,Davis,Child,2004-09-24,M,Active
DP000759403,EE0007594,Andre,Davis,Child,2011-10-14,M,Active
DP000759501,EE0007595,Michael,Davis,Child,2009-10-18,F,Active
DP000759502,EE0007595,Maya,Davis,Child,2025-01-18,M,Active
DP000759503,EE0007595,Malik,Davis,Child,2022-04-24,M,Active
DP000759701,EE0007597,Jordan,Lewis,Spouse,1999-01-23,M,Active
DP000759702,EE0007597,Priya,Lewis,Child,2024-01-18,M,Active
DP000759801,EE0007598,Priya,Adeyemi,Child,2018-04-16,F,Active
DP000759802,EE0007598,Daniel,Adeyemi,Child,2001-09-25,F,Active
DP000760001,EE0007600,Luis,Walker,Child,2024-05-14,F,Active
DP000760901,EE0007609,Daniel,Miller,Domestic Partner,1962-09-14,F,Active
DP000761201,EE0007612,Maya,Nguyen,Child,2013-01-16,F,Active
DP000761301,EE0007613,Noah,Smith,Spouse,1968-09-16,M,Active
DP000761501,EE0007615,Angela,Moore,Spouse,1967-12-24,F,Active
DP000761601,EE0007616,Samuel,Patel,Child,2006-09-27,M,Active
DP000762001,EE0007620,Jasmine,Davis,Child,2022-08-26,F,Active
DP000762002,EE0007620,Noah,Davis,Child,2008-05-28,F,Active
DP000762501,EE0007625,Elena,Mensah,Spouse,2003-11-28,M,Active
DP000762502,EE0007625,Omar,Mensah,Child,2022-02-05,F,Active
DP000762601,EE0007626,Jasmine,Brown,Domestic Partner,1986-05-09,F,Active
DP000762901,EE0007629,Olivia,Smith,Spouse,1964-02-12,M,Active
DP000762902,EE0007629,Luis,Smith,Child,2010-09-10,F,Active
DP000762903,EE0007629,Naomi,Smith,Child,2011-07-12,M,Active
DP000763301,EE0007633,Aaliyah,Martinez,Spouse,2001-02-21,F,Active
DP000763401,EE0007634,Ethan,Campbell,Child,2007-02-02,F,Active
DP000764201,EE0007642,Andre,Bennett,Child,2020-12-14,F,Active
DP000764202,EE0007642,Elena,Bennett,Child,2002-10-16,F,Active
DP000764401,EE0007644,Michael,Johnson,Child,2008-02-18,F,Active
DP000764402,EE0007644,Malik,Johnson,Child,2016-12-30,M,Active
DP000764901,EE0007649,Omar,Martinez,Domestic Partner,1983-09-25,F,Active
DP000764902,EE0007649,Priya,Martinez,Child,2000-10-12,F,Active
DP000764903,EE0007649,Maya,Martinez,Child,2004-07-13,M,Active
DP000765101,EE0007651,Fatima,Kim,Child,2011-09-10,M,Active
DP000765301,EE0007653,Aaliyah,Okafor,Domestic Partner,1971-10-30,M,Active
DP000765401,EE0007654,Carlos,Brown,Spouse,1993-06-25,F,Active
DP000765402,EE0007654,Ethan,Brown,Child,2025-11-09,F,Active
DP000765501,EE0007655,Andre,Davis,Spouse,1970-02-19,M,Active
DP000765601,EE0007656,Fatima,Ibrahim,Spouse,1964-09-23,M,Active
DP000765602,EE0007656,Elena,Ibrahim,Child,2012-04-11,M,Active
DP000765603,EE0007656,Jordan,Ibrahim,Child,2007-01-14,F,Active
DP000765801,EE0007658,Aaliyah,Patel,Domestic Partner,1989-03-30,M,Active
DP000765901,EE0007659,Isaiah,Taylor,Spouse,1998-11-12,M,Active
DP000765902,EE0007659,Angela,Taylor,Child,2024-03-23,M,Active
DP000765903,EE0007659,Elena,Taylor,Child,2024-12-02,M,Active
DP000766001,EE0007660,Nia,Walker,Child,2019-05-02,M,Active
DP000766101,EE0007661,Angela,Brown,Child,2000-01-29,M,Active
DP000766301,EE0007663,Aaliyah,Martinez,Spouse,1990-11-27,M,Active
DP000766601,EE0007666,Jordan,Hernandez,Domestic Partner,1993-10-03,F,Active
DP000766701,EE0007667,Maya,Mensah,Child,2013-10-08,M,Active
DP000766702,EE0007667,Victor,Mensah,Child,2004-12-31,M,Active
DP000766901,EE0007669,Angela,Wilson,Spouse,1974-06-09,M,Active
DP000767001,EE0007670,Aaliyah,Robinson,Spouse,1995-05-14,F,Active
DP000767701,EE0007677,Daniel,Mensah,Spouse,1985-09-03,F,Active
DP000767801,EE0007678,Daniel,Hernandez,Domestic Partner,1964-11-28,M,Active
DP000767901,EE0007679,Aaliyah,Taylor,Domestic Partner,2002-07-25,F,Active
DP000768001,EE0007680,Daniel,Bennett,Child,2020-11-20,F,Active
DP000768002,EE0007680,Daniel,Bennett,Child,2007-07-16,F,Active
DP000768201,EE0007682,Omar,Kim,Child,2021-11-13,M,Active
DP000768501,EE0007685,Samuel,Bennett,Domestic Partner,1978-03-06,F,Active
DP000768502,EE0007685,Grace,Bennett,Child,2000-02-09,F,Active
DP000768801,EE0007688,Fatima,Thomas,Spouse,1987-12-07,M,Active
DP000768802,EE0007688,Naomi,Thomas,Child,2014-07-03,F,Active
DP000768803,EE0007688,Daniel,Thomas,Child,2026-01-28,M,Active
DP000768901,EE0007689,Grace,Okafor,Domestic Partner,1982-11-14,M,Active
DP000768902,EE0007689,Grace,Okafor,Child,2003-11-25,F,Active
DP000769001,EE0007690,Naomi,Okafor,Spouse,1971-04-19,F,Active
DP000769601,EE0007696,Angela,Okafor,Domestic Partner,1971-07-31,M,Active
DP000769602,EE0007696,Omar,Okafor,Child,2017-08-09,M,Active
DP000769901,EE0007699,Carlos,Taylor,Domestic Partner,1968-03-21,M,Active
DP000769902,EE0007699,Luis,Taylor,Child,2000-02-03,F,Active
DP000769903,EE0007699,David,Taylor,Child,2010-02-21,F,Active
DP000770001,EE0007700,Ethan,Davis,Child,2002-07-07,F,Active
DP000770101,EE0007701,Zoe,Bennett,Domestic Partner,1994-07-27,F,Active
DP000770102,EE0007701,Amara,Bennett,Child,2023-05-22,M,Active
DP000770201,EE0007702,Elena,Lewis,Child,2026-06-26,F,Active
DP000770501,EE0007705,Naomi,Mensah,Spouse,1982-07-12,F,Active
DP000770601,EE0007706,Sophia,Hernandez,Spouse,1974-03-18,M,Active
DP000770602,EE0007706,Samuel,Hernandez,Child,2008-02-14,M,Active
DP000770603,EE0007706,Jordan,Hernandez,Child,2024-08-23,F,Active
DP000770701,EE0007707,Noah,Taylor,Spouse,1971-02-24,M,Active
DP000770702,EE0007707,Andre,Taylor,Child,2000-09-20,M,Active
DP000770801,EE0007708,Maya,Campbell,Child,2011-12-21,F,Active
DP000770802,EE0007708,Naomi,Campbell,Child,2009-06-21,M,Active
DP000770901,EE0007709,Elena,Wilson,Spouse,1975-12-19,F,Active
DP000771001,EE0007710,Kevin,Smith,Domestic Partner,1967-12-10,M,Active
DP000771101,EE0007711,Nia,Moore,Spouse,1991-09-14,M,Active
DP000771102,EE0007711,Daniel,Moore,Child,2011-11-02,M,Active
DP000771301,EE0007713,Leah,Thomas,Spouse,1981-08-07,M,Active
DP000771401,EE0007714,Leah,Robinson,Child,2019-10-01,F,Active
DP000771801,EE0007718,Andre,Mensah,Child,2022-04-03,M,Active
DP000771901,EE0007719,Malik,Thomas,Spouse,1961-12-02,F,Active
DP000771902,EE0007719,Carlos,Thomas,Child,2019-07-20,M,Active
DP000772001,EE0007720,Malik,Patel,Domestic Partner,1965-12-14,F,Active
DP000772002,EE0007720,Victor,Patel,Child,2023-10-27,M,Active
DP000772003,EE0007720,Sophia,Patel,Child,2022-09-25,F,Active
DP000772101,EE0007721,Andre,Kim,Domestic Partner,2005-03-12,M,Active
DP000772301,EE0007723,Michael,Okafor,Domestic Partner,1984-06-05,F,Active
DP000772302,EE0007723,Isaiah,Okafor,Child,2023-10-22,M,Active
DP000772401,EE0007724,Olivia,Mensah,Spouse,1989-12-12,F,Active
DP000772601,EE0007726,Sophia,Patel,Spouse,1997-11-11,F,Active
DP000772701,EE0007727,Chiamaka,Brown,Child,2014-03-25,F,Active
DP000772702,EE0007727,Michael,Brown,Child,2011-03-28,M,Active
DP000772901,EE0007729,Aaliyah,Campbell,Child,2013-03-07,F,Active
DP000772902,EE0007729,Isaiah,Campbell,Child,2017-07-02,M,Active
DP000772903,EE0007729,Leah,Campbell,Child,2020-12-25,F,Active
DP000773201,EE0007732,Noah,Taylor,Spouse,1989-01-16,F,Active
DP000773401,EE0007734,Luis,Williams,Domestic Partner,1987-12-11,M,Active
DP000773601,EE0007736,Carlos,Davis,Spouse,1992-09-27,F,Active
DP000773602,EE0007736,Kevin,Davis,Child,2009-08-04,M,Active
DP000774101,EE0007741,Maya,Bennett,Spouse,2006-12-24,F,Active
DP000774501,EE0007745,Noah,Ibrahim,Spouse,2007-04-06,M,Active
DP000774502,EE0007745,Grace,Ibrahim,Child,2023-08-01,M,Active
DP000775001,EE0007750,Isaiah,Nguyen,Domestic Partner,1987-03-21,F,Active
DP000775002,EE0007750,Naomi,Nguyen,Child,2018-02-22,M,Active
DP000775101,EE0007751,Omar,Okafor,Spouse,1975-06-28,M,Active
DP000775102,EE0007751,Angela,Okafor,Child,2006-08-24,M,Active
DP000775201,EE0007752,Isaiah,Hernandez,Child,2023-07-19,F,Active
DP000775401,EE0007754,Priya,Campbell,Child,2009-08-22,F,Active
DP000775402,EE0007754,Priya,Campbell,Child,2014-11-20,M,Active
DP000775501,EE0007755,Maya,Bennett,Spouse,1974-02-15,M,Active
DP000775502,EE0007755,Jasmine,Bennett,Child,2013-02-02,F,Active
DP000775503,EE0007755,Sophia,Bennett,Child,2010-11-16,F,Active
DP000775601,EE0007756,Daniel,Smith,Spouse,1978-03-16,M,Active
DP000775602,EE0007756,David,Smith,Child,2019-05-01,M,Active
DP000775701,EE0007757,David,Smith,Spouse,1962-08-24,F,Active
DP000775801,EE0007758,Luis,Martinez,Domestic Partner,2001-07-18,M,Active
DP000776101,EE0007761,Chiamaka,Garcia,Domestic Partner,1980-05-02,M,Active
DP000776102,EE0007761,Aaliyah,Garcia,Child,2005-10-24,M,Active
DP000776103,EE0007761,Sophia,Garcia,Child,2017-10-17,M,Active
DP000776201,EE0007762,Chiamaka,Ibrahim,Spouse,1999-01-21,F,Active
DP000776202,EE0007762,Samuel,Ibrahim,Child,2023-02-15,M,Active
DP000776301,EE0007763,Naomi,Williams,Domestic Partner,1995-02-22,F,Active
DP000776302,EE0007763,Grace,Williams,Child,2017-01-26,M,Active
DP000776501,EE0007765,Nia,Ibrahim,Child,2020-07-19,M,Active
DP000776601,EE0007766,Maya,Nguyen,Child,2013-02-03,M,Active
DP000776801,EE0007768,Kevin,Robinson,Child,2008-05-16,F,Active
DP000776802,EE0007768,Victor,Robinson,Child,2006-05-15,M,Active
DP000777701,EE0007777,Victor,Garcia,Child,2017-06-18,M,Active
DP000777901,EE0007779,Ethan,Robinson,Spouse,1983-09-29,F,Active
DP000778201,EE0007782,Daniel,Smith,Child,2025-01-19,F,Active
DP000778801,EE0007788,Isaiah,Smith,Domestic Partner,1990-05-25,F,Active
DP000778802,EE0007788,Ethan,Smith,Child,2015-09-17,F,Active
DP000778901,EE0007789,Malik,Garcia,Child,2024-04-11,F,Active
DP000779001,EE0007790,Chiamaka,Patel,Spouse,1973-02-03,M,Active
DP000779002,EE0007790,Andre,Patel,Child,2022-12-12,M,Active
DP000779101,EE0007791,Angela,Brown,Child,2018-08-01,F,Active
DP000779102,EE0007791,Daniel,Brown,Child,2014-10-16,F,Active
DP000779201,EE0007792,Chiamaka,Taylor,Spouse,1971-12-07,F,Active
DP000779202,EE0007792,Grace,Taylor,Child,2026-01-17,F,Active
DP000779301,EE0007793,Victor,Robinson,Spouse,1995-02-25,M,Active
DP000779401,EE0007794,Malik,Smith,Child,2020-10-23,F,Active
DP000779402,EE0007794,Jordan,Smith,Child,2025-08-01,F,Active
DP000779501,EE0007795,Michael,Davis,Child,2022-12-23,M,Active
DP000779502,EE0007795,Michael,Davis,Child,2009-03-26,F,Active
DP000779503,EE0007795,Fatima,Davis,Child,2022-08-29,M,Active
DP000779901,EE0007799,Daniel,Bennett,Spouse,1992-07-14,M,Active
DP000780001,EE0007800,Noah,Moore,Child,2018-07-13,M,Active
DP000780101,EE0007801,Malik,Adeyemi,Domestic Partner,1979-08-06,F,Active
DP000780102,EE0007801,Malik,Adeyemi,Child,2002-01-09,F,Active
DP000780201,EE0007802,Jordan,Smith,Spouse,2002-03-09,M,Active
DP000780202,EE0007802,Olivia,Smith,Child,2024-02-26,F,Active
DP000780203,EE0007802,Sophia,Smith,Child,2024-06-15,F,Active
DP000780301,EE0007803,Luis,Wilson,Spouse,1999-04-16,F,Active
DP000780302,EE0007803,Carlos,Wilson,Child,2022-06-03,F,Active
DP000780401,EE0007804,Carlos,Campbell,Child,2025-01-25,M,Active
DP000780402,EE0007804,Leah,Campbell,Child,2025-01-30,M,Active
DP000780601,EE0007806,Jordan,Thomas,Child,2009-09-27,M,Active
DP000780801,EE0007808,Noah,Williams,Child,2003-05-14,M,Active
DP000780802,EE0007808,Victor,Williams,Child,2009-06-09,F,Active
DP000780901,EE0007809,Amara,Kim,Domestic Partner,1981-06-29,F,Active
DP000781001,EE0007810,Olivia,Miller,Domestic Partner,1967-01-24,F,Active
DP000781002,EE0007810,Jasmine,Miller,Child,2003-09-28,F,Active
DP000781101,EE0007811,Zoe,Moore,Domestic Partner,1995-10-02,F,Active
DP000781102,EE0007811,Nia,Moore,Child,2008-08-10,M,Active
DP000781401,EE0007814,Elena,Wilson,Domestic Partner,1972-03-30,M,Active
DP000781402,EE0007814,Maya,Wilson,Child,2025-08-27,F,Active
DP000781403,EE0007814,Leah,Wilson,Child,2013-08-15,M,Active
DP000781501,EE0007815,Kevin,Chen,Child,2011-10-15,M,Active
DP000781502,EE0007815,Michael,Chen,Child,2010-07-01,M,Active
DP000781503,EE0007815,Fatima,Chen,Child,2021-11-11,F,Active
DP000781801,EE0007818,David,Moore,Spouse,2005-04-12,F,Active
DP000781901,EE0007819,David,Davis,Spouse,1973-11-15,F,Active
DP000782201,EE0007822,Jasmine,Mensah,Spouse,1991-09-03,F,Active
DP000782202,EE0007822,Aaliyah,Mensah,Child,2013-06-10,F,Active
DP000782203,EE0007822,Amara,Mensah,Child,2010-11-02,F,Active
DP000782501,EE0007825,Aaliyah,Nguyen,Child,2011-08-17,M,Active
DP000782502,EE0007825,Sophia,Nguyen,Child,2012-07-07,F,Active
DP000782503,EE0007825,Amara,Nguyen,Child,2009-05-25,F,Active
DP000782601,EE0007826,Malik,Patel,Spouse,1991-05-18,M,Active
DP000782602,EE0007826,Omar,Patel,Child,2010-12-06,F,Active
DP000782603,EE0007826,Michael,Patel,Child,2013-08-23,F,Active
DP000782701,EE0007827,Amara,Martinez,Child,2017-11-03,M,Active
DP000782702,EE0007827,Chiamaka,Martinez,Child,2010-11-03,M,Active
DP000782901,EE0007829,Nia,Davis,Child,2022-10-16,F,Active
DP000783001,EE0007830,David,Mensah,Child,2002-07-03,F,Active
DP000783101,EE0007831,Carlos,Brown,Domestic Partner,1990-05-31,M,Active
DP000783201,EE0007832,Aaliyah,Bennett,Spouse,1981-07-26,F,Active
DP000783601,EE0007836,Michael,Miller,Child,2025-12-08,M,Active
DP000783801,EE0007838,Priya,Okafor,Domestic Partner,1970-03-10,F,Active
DP000783901,EE0007839,Noah,Williams,Spouse,1974-11-27,M,Active
DP000784101,EE0007841,Jasmine,Johnson,Child,2023-10-06,M,Active
DP000784102,EE0007841,Amara,Johnson,Child,2025-12-04,M,Active
DP000784201,EE0007842,Elena,Bennett,Child,2003-08-05,M,Active
DP000784401,EE0007844,Leah,Johnson,Child,2014-10-21,M,Active
DP000784402,EE0007844,Samuel,Johnson,Child,2001-06-15,M,Active
DP000784403,EE0007844,Daniel,Johnson,Child,2007-03-04,M,Active
DP000784901,EE0007849,Olivia,Walker,Domestic Partner,1988-01-23,F,Active
DP000785001,EE0007850,Zoe,Lewis,Child,2021-04-20,M,Active
DP000785002,EE0007850,Olivia,Lewis,Child,2023-01-04,F,Active
DP000785003,EE0007850,Jordan,Lewis,Child,2010-06-20,F,Active
DP000785201,EE0007852,Olivia,Wilson,Child,2021-12-15,F,Active
DP000785202,EE0007852,Michael,Wilson,Child,2001-12-26,F,Active
DP000785203,EE0007852,Nia,Wilson,Child,2017-10-23,F,Active
DP000785301,EE0007853,Victor,Moore,Spouse,1965-03-09,F,Active
DP000785401,EE0007854,David,Nguyen,Domestic Partner,1979-08-08,M,Active
DP000785402,EE0007854,Daniel,Nguyen,Child,2005-09-27,M,Active
DP000785501,EE0007855,Sophia,Garcia,Domestic Partner,1988-04-24,M,Active
